"Symbol: CLV25",,,,,,"Study: VOL (LikeMain)",
"Date Time","Open","High","Low","Close","Change","Volume","Open Interest"
2025-04-17,60.06,61.99,59.98,61.82,1.9600000000000009,17605,88699
2025-04-21,61.5,61.56,59.78,60.14,-1.6799999999999997,23192,90947
2025-04-22,60.51,61.86,60.46,61.34,1.2000000000000028,25465,90248
2025-04-23,61.61,62.39,59.49,60.23,-1.1100000000000065,51213,88135
2025-04-24,60.18,61.14,60.09,60.8,0.5700000000000003,30066,88361
2025-04-25,60.8,61.28,60.01,60.97,0.1700000000000017,32828,87613
2025-04-28,61.3,61.8,59.7,60.16,-0.8100000000000023,42676,86069
2025-04-29,60.15,60.2,58.65,58.89,-1.269999999999996,50360,85045
2025-04-30,58.73,58.95,56.54,56.68,-2.210000000000001,66168,86223
2025-05-01,56.65,57.85,55.15,57.67,0.990000000000002,43916,89594
2025-05-02,57.37,58.2,56.36,57.05,-0.6200000000000045,41692,94725
2025-05-05,55.77,56.64,54.68,56.15,-0.8999999999999986,41003,95378
2025-05-06,56.24,58.48,56.11,57.88,1.730000000000004,45187,95485
2025-05-07,57.75,58.72,56.68,56.9,-0.980000000000004,32302,94770
2025-05-08,56.77,58.82,56.63,58.48,1.5799999999999983,36484,98265
2025-05-09,58.78,59.77,58.45,59.31,0.8300000000000054,34470,101358
2025-05-12,59.63,61.6,59.32,60.41,1.0999999999999943,38185,102890
2025-05-13,60.39,62.04,60.05,61.87,1.4600000000000009,44701,103991
2025-05-14,61.8,61.84,60.95,61.28,-0.5899999999999963,33989,103697
2025-05-15,61.04,61.06,59.08,59.89,-1.3900000000000006,63670,108851
2025-05-16,59.91,60.66,59.48,60.46,0.5700000000000003,32409,109184
2025-05-19,60.24,60.9,59.58,60.43,-0.030000000000001137,59570,112067
2025-05-20,60.41,60.89,59.96,60.5,0.07000000000000028,58853,113969
2025-05-21,60.6,62.35,59.86,60.15,-0.3500000000000014,49133,116305
2025-05-22,59.94,60.27,58.94,59.73,-0.4200000000000017,46163,117924
2025-05-23,59.33,60.2,58.62,59.97,0.240000000000002,35489,119881
2025-05-27,60.17,60.52,58.84,59.44,-0.5300000000000011,56020,124222
2025-05-28,59.61,60.85,59.4,60.15,0.7100000000000009,48665,122497
2025-05-29,60.12,61.23,58.87,59.09,-1.0599999999999952,60539,123299
2025-05-30,59.01,59.77,57.71,58.46,-0.6300000000000026,99615,141322
2025-06-02,58.75,61.12,58.66,60.12,1.6599999999999966,81434,144890
2025-06-03,60.61,61.46,60.14,61.17,1.0500000000000043,73583,151485
2025-06-04,61.21,61.5,59.97,60.53,-0.6400000000000006,69772,143777
2025-06-05,60.49,61.53,60.3,61.09,0.5600000000000023,58219,136478
2025-06-06,60.94,62.22,60.62,62.03,0.9399999999999977,67643,130733
