"Symbol: CLK26",,,,,,"Study: VOL (LikeMain)",
"Date Time","Open","High","Low","Close","Change","Volume","Open Interest"
2023-05-08,63.96,63.96,63.96,63.96,1.0200000000000031,,26
2023-05-09,64.66,64.66,64.66,64.66,0.6999999999999957,,26
2023-05-10,64.25,64.25,64.25,64.25,-0.4099999999999966,,26
2023-05-11,63.12,63.12,63.12,63.12,-1.1300000000000026,,26
2023-05-12,62.61,62.61,62.61,62.61,-0.509999999999998,,26
2023-05-15,63.19,63.19,63.19,63.19,0.5799999999999983,,26
2023-05-16,63.16,63.16,63.16,63.16,-0.030000000000001137,,26
2023-05-17,64.46,64.46,64.46,64.46,1.2999999999999972,8,34
2023-05-18,64.35,64.35,64.35,64.35,-0.10999999999999943,,34
2023-05-19,63.2,63.2,63.2,63.2,-1.1499999999999915,,34
2023-05-22,63.21,63.21,63.21,63.21,0.00999999999999801,,34
2023-05-23,63.72,63.72,63.72,63.72,0.509999999999998,,34
2023-05-24,64.56,64.56,64.56,64.56,0.8400000000000034,,34
2023-05-25,63.24,63.24,63.24,63.24,-1.3200000000000003,,34
2023-05-26,63.89,63.89,63.89,63.89,0.6499999999999986,,34
2023-05-30,62.4,62.4,62.4,62.4,-1.490000000000002,,34
2023-05-31,61.57,61.57,61.57,61.57,-0.8299999999999983,,34
2023-06-01,62.5,62.5,62.5,62.5,0.9299999999999997,,34
2023-06-02,63.32,63.32,63.32,63.32,0.8200000000000003,,34
2023-06-05,62.91,62.91,62.91,62.91,-0.4100000000000037,,34
2023-06-06,62.69,62.69,62.69,62.69,-0.21999999999999886,,34
2023-06-07,63.1,63.1,63.1,63.1,0.4100000000000037,,34
2023-06-08,62.26,62.26,62.26,62.26,-0.8400000000000034,,34
2023-06-09,62.11,62.11,62.11,62.11,-0.14999999999999858,,34
2023-06-12,60.97,60.97,60.97,60.97,-1.1400000000000006,,34
2023-06-13,62.59,62.59,62.59,62.59,1.6200000000000045,,34
2023-06-14,61.97,61.97,61.97,61.97,-0.6200000000000045,,34
2023-06-15,63.46,63.46,63.46,63.46,1.490000000000002,,34
2023-06-16,64,64,64,64,0.5399999999999991,,34
2023-06-20,63.64,63.64,63.64,63.64,-0.35999999999999943,,34
2023-06-21,64.26,64.26,64.26,64.26,0.6200000000000045,,34
2023-06-22,62.95,62.95,62.95,62.95,-1.3100000000000023,,34
2023-06-23,62.67,62.67,62.67,62.67,-0.28000000000000114,,34
2023-06-26,62.89,62.89,62.89,62.89,0.21999999999999886,,34
2023-06-27,62.86,62.86,62.86,62.86,-0.030000000000001137,,34
2023-06-28,63.32,63.32,63.32,63.32,0.46000000000000085,,34
2023-06-29,63.3,63.3,63.3,63.3,-0.020000000000003126,,34
